user_id,pca_0,pca_1,pca_2,pca_3,pca_4,pca_5,pca_6,pca_7,pca_8,pca_9,pca_10,pca_11
23557,-1.2692472325824191,-0.9055662510495496,1.4730628385863629,-1.6721249648489542,0.15452899241848192,0.24590451870217028,1.1376687748351988,-0.6957182741142234,1.4378771447678582,0.7805814083763151,0.5835932704729698,-0.21579438117664657
94883,-0.7457031153058093,-0.934811683966725,1.0862871042068172,-0.45763503834010605,0.14723207261261972,0.10264740610021474,1.0194066168024793,-0.7554868576085252,-0.5124176091002677,-0.12369034995105514,-0.37208845090651615,-0.17720863945781673
101486,-0.9746840112531832,-0.40132886360421083,1.548112120132188,-0.6379128448478537,-0.30942064746587117,-0.2880628498347788,-0.595990296744802,-0.2542367206692967,1.2432920404024739,-0.7109890576199294,0.08649199861066047,-0.2292722608536798
101961,1.8271523240118193,-1.0349873075772738,-0.06703497343452648,-1.3510865387541127,-0.004429817795070244,-0.10746493536144051,0.4622352582865788,-0.6377487583146901,-0.17527067294124557,-0.5234014645745462,-1.0716628041616085,-0.6640517248669443
106907,0.33503308581000046,3.7181603335810203,3.553328256890215,2.1679560646234877,-2.196309298282281,-0.8095324681870679,-2.5488576511020695,-2.979532442021067,-4.525339927088521,4.567390770746896,0.5032131039898492,-0.40965832845364175
118043,2.107301213837904,-0.5627270486293675,-0.1087502446187191,-0.2661197929039327,-0.7457284116704906,-0.7735630622144546,-1.4427906233156012,-0.6084214873292413,0.654685330452908,0.31701960618762454,1.4546324369314179,0.25243651673564316
120851,-1.4572461542462092,-1.2491787372943228,1.6875175705289864,-0.10146127031318883,-0.27278720556272745,-0.2906371733741476,-0.44302548983671264,-0.21753274377555457,1.0932627869607257,-0.722483839243375,0.1162646981838095,0.4895284168198307
125845,0.7835856647022169,-0.13819062306917237,0.7816327704972124,-0.04205845051915199,1.5314378207141492,-0.42209370051104783,0.36105350707788947,0.6413411351218266,-0.8298987027628417,0.17582581619496865,-1.0942619788670331,0.244542528210449
133058,-2.0193764456601446,-0.5278666707036884,-1.7089426400155228,0.9854532471234151,0.5435778614940632,-0.39317609952018945,0.36407157138543383,-0.3726255243604999,-0.057444906556489525,-0.5781490132580435,-0.830329858063545,0.76671457317816
149058,2.3105026871799224,-1.0136830414519722,-0.5410282818334743,-1.0484557604200926,-0.577216121527601,-0.717516490968312,-1.265858277618356,-0.27715213427525215,0.8636835664857575,-0.6969396784223152,1.265861209121508,-0.1443767513730943
152583,-0.5732128486670209,0.5279528860373877,-0.14170646760305816,1.4187209992039918,-0.22998489766296865,-0.41238708508797395,0.01797922642238146,-1.4305586369388121,-1.9937668581001684,1.6684262979507722,0.5341093911227409,0.4141653200220817
153982,0.02936425894376806,-0.09719151471943044,-0.3769099317042818,-0.11438980291482442,-0.5116028122047696,1.9053092502479183,-1.496155051219772,0.41658218560159616,-0.28962448498343313,-1.222200015335797,1.0135939554906337,-0.28617619466738686
160754,-1.4825237162914622,-0.47377209485193206,1.8470521238090458,0.14621346976800856,-0.6436985983229114,-0.40559871745504694,-0.9770080853319744,-0.7228907369717774,-0.5213856376617937,0.16694831007151512,-0.0264638485877717,-0.5143638485447971
164522,-0.7186321695257318,-0.6988982096344617,1.174854247962418,0.0471094091730372,-0.10198463154481618,-0.042188514318166156,0.5514297150567695,-1.085780327090212,0.0927537733628933,1.4416915834074797,-0.2785323648370485,0.33595543222982843
167852,-3.3806446236244465,-0.17502703040844161,-1.6447176838375077,0.13667673582893017,0.4316967456530084,-0.36331408636069534,0.11570616437993796,-0.49648547552682915,-0.04072008470153781,0.10191587043345084,-0.6650445185781284,-0.18981993551374657
171470,-0.7270685465632574,8.27681265309842,-0.8015750495909636,0.4053734305648623,0.3655195950102309,-0.12785467425317013,0.3571110617808702,-1.2754495420689476,1.1895169216952757,-0.30461284466775485,-0.503253008266995,-0.19802730226444437
174997,0.04179005037469875,3.5124523948771262,-0.9992144438316539,0.2752881944134987,0.33402637292782295,-0.19478829929238073,0.5153630804570289,-0.8825629477606861,0.310852787659183,-0.616824043183519,-0.15654588487666063,-0.041229227891652884
175032,0.006056109391984733,-0.21759356719708284,-1.2829611467002795,-0.252201672800588,1.5292467199222468,-0.788045083791398,-0.393498178449238,0.7083480578350339,-0.06830714723264503,1.0610812449295521,-0.14987580100616993,0.03626684853892212
181157,1.2359824568896478,-0.47624112710176547,0.8681852231855698,-0.9921750891666105,-0.2583880356497041,-0.07936239412899142,0.3506109789477172,-1.0880280167857526,0.4251753245337334,1.357267524618927,-0.14447661673906287,-0.1641239776869391
182191,-2.367951146647785,2.4083258633215547,-0.44973500880239864,0.9335605344713367,-0.5694933404668365,-0.8309981671517668,-1.8078367865124514,-0.8631978929649573,-0.4583639504546002,0.2573734807433255,-0.11010365308211238,-0.2206481786582864
187212,0.5543044994405512,-0.6867794034620969,1.800909341381969,-0.18690096184429328,-0.5140278330757416,-0.3353120942222674,-0.5578688896060603,-0.46197239425421177,-0.231822321539237,-0.9989696836189101,0.17299212162577565,0.04244564201350881
189676,0.0925582430274816,-0.5565847609462898,0.05247126310888587,1.1054256474033508,-1.0831472615597209,-1.0042813589761046,-2.1195031683442798,-1.1529051051924486,-0.48249044699533533,2.1157760599970965,1.0110255581853036,0.7481223477807608
190866,2.071510611707933,-0.0761149189513358,-1.2712672074508808,-0.5830713431862147,1.6373408068018191,-0.6869928406102993,0.05606192660750209,0.9017433771355197,-0.9087904017518589,-0.572080931634242,-0.07914245454697114,-0.20039203686999832
195192,-1.4795654520632895,1.2292667073289685,-1.2562296534685924,0.3683672988548844,0.575223488783941,-0.23416043233255235,0.5265147349861513,-0.4663055010785562,0.4089390147702788,-0.5189352537884967,-0.2540285633930426,-0.23487039056012043
204943,3.490290413430968,3.4922533653544745,-1.418758679134203,-0.20156520612702344,-2.491258824479196,1.637894186785892,0.3695083683614767,1.3203808427105583,-0.3878536269052516,0.9054863345522546,0.20610258694282063,-0.41301671748023244
204997,1.2232997842780067,6.165880558190983,0.8468561440819585,-0.05055851643505456,0.18358790020069132,0.1006624761403131,0.748896948228135,-1.2313289498490367,0.6977943391339761,-0.5708472401517458,-1.261085825415141,-0.29500836187270746
205044,1.079698770051617,-0.7640960444392264,0.7670421854727848,-0.4853326252797498,0.6006961299247345,1.552196312520162,-2.2382666859643536,1.686867220641933,1.1636848640504405,0.6141630700397074,-0.5117807144853624,0.5277618872872835
206011,0.6817632457439671,-0.25114859121669586,-0.7000108669093627,-0.4618189195979297,-0.3257410517201382,-0.6896399427407247,-1.128160794664222,-0.153945697166015,-0.17406517302007385,-1.6450237960965237,0.5342506305963189,-0.4629974514553983
216796,-1.9423921643775313,1.8707240147477922,-0.656319362920578,1.1446148249099097,-0.35396019017191954,-0.5156599466895561,-0.5340114555161463,-1.640859445444836,-1.9680644724605059,2.1698087728628908,-0.1893420613285099,-0.2124022895372649
217114,-3.2358337712459844,-0.12520254937746847,0.5529686165589697,0.08187268471474128,-0.8966100913337752,-1.4132276766850953,-0.6450006165808218,3.1713963320117586,0.007029755974981818,0.33243685904780884,-1.7016109093674847,-0.3689604581729537
217136,-1.2114823987615457,-0.4839740896341864,-0.24313547014411613,0.6911547143429496,-0.07129645599495746,-0.6148662542945744,-0.7557085232266916,-0.06162566193111166,0.49434158113375515,-1.3979540104875425,0.6592073943923745,0.7499716367650991
220725,1.5574533810695008,3.651984461983601,-0.5479889481918405,0.09439371123534661,1.832901081984089,-0.4850149820166159,0.5043376930884527,0.6691630591897213,0.24362118551799736,-0.7089695858988844,0.13471550575179567,0.5631800636746123
224996,-0.9768497046559023,-0.5225583018110658,-0.356240264158903,0.4609806058277248,-0.2957712108323346,1.9396702833708734,-1.236203749553515,0.6023813855122626,-0.004406209702685874,-1.5567144395730002,0.8594474811589125,0.42057737298732584
226367,0.28842724422891425,-0.5461791271382802,-0.8711583230757436,-0.252029132033137,0.11429410400925386,-0.2738588288014652,0.416430129191404,-0.7452655504128313,-0.4949343070415214,0.10238703557759829,0.5467558616566154,-0.11779685773862893
228195,-2.9985569640514016,0.43735490460825494,-0.25462671084500715,0.058702917714271434,1.2634147123053348,-1.0210663710743542,-1.5655652125716168,1.2262817892487206,0.01655887855580274,-0.23905017895325115,0.24026965690712682,-0.20878757651561172
228872,-0.5754357875921818,0.12615646567956607,-0.9302132137945637,1.0580735991067014,-1.9042477238201962,-0.8670886957360425,1.2972324259082948,1.0892951821613026,-0.7816669056660831,1.0247669621469622,0.0696328359191565,0.6924639931974007
229009,-0.7066062932930777,0.4445744273156681,-1.8369379479942247,0.9616297445408571,0.42771892895634434,-0.44480508470891694,0.18966449273154792,-0.5214976650432454,-0.14091359679295004,-0.5976505992912262,-0.9641205934197051,0.5869940407916342
229108,-1.7916057556514193,4.7605984208254855,-1.0691856193655753,0.09654125983090303,0.49870815718822475,-0.16765273016023932,0.4310283297061711,-0.8241769660088346,0.9117963872063665,-0.39534339433560317,-0.40929070077406926,-0.21301371920006285
229330,1.17893747188115,-0.8966213455890715,0.22346632613931022,-1.3388030358202208,0.0629329880656155,-0.0335041693452745,0.6039802844459473,-0.6281678217685637,0.46129908909089595,-0.18889821700008505,-0.7383051707209243,-0.5289380283652607
232647,-1.0307500833340286,-0.21408288046790178,-1.7058241041099627,0.7361923247080181,-0.009367838889963535,-0.5920804778014582,-0.45782244815579076,-0.9403317872593207,-0.47911593583159084,1.2194638763829524,-0.6739708369246672,0.13240570036043614
249521,-0.019375868463082577,-0.14726958214690233,2.2905611034382614,0.8550394486392251,-0.717617133388789,2.210776909137541,-0.935729298950274,-0.0012167744078897143,-0.4573707699912769,-0.36396397161658006,0.5745616826721548,0.9934060939193265
252835,1.5363201907873418,-0.912017020781935,-0.8486928089522943,-0.36708594515069753,-0.5120706532739006,-0.7865758259966614,-1.3493851944725874,-0.27237796799561664,-0.6904992360784032,-1.4303801381172188,0.4518517927607775,-0.4907328519956925
258451,-2.832891183564313,1.1660191713508288,-1.3578259525487724,0.035498204485966765,0.47963088542160526,-0.2814861692012911,0.28489997211902474,-0.5502638232048971,0.22332467230913797,-0.07303910762726862,-0.42680744421517886,-0.21874597712293936
264470,-0.3912684739441393,-0.455555144846332,0.04612005957879523,0.3523500770760312,-0.35927786320241484,-0.6367572024528406,-0.9690273427610525,-0.3488146368212756,0.27088920687396745,-0.5891541115648756,1.1358335179399286,0.3920620716103791
276512,-1.1865794490233659,-0.4409692435791102,1.7164291112680221,0.8829390206786837,-0.5522398203841711,-0.46500388389348357,-0.9123009635314306,-0.6581943741903248,-0.5592264954015531,-0.16558024347146189,-0.3705328404824127,0.325021785142125
281952,-0.1255712935551476,0.39952525685599144,-0.5230496049078958,0.7936501707342459,-0.07564786539665289,-0.37000579023717195,0.1566596347011469,-1.1524268078989257,-1.6829138477863719,0.797676928649594,0.35630027082769006,0.09214892187118864
283325,-0.5121030361615431,-0.7473931161932013,0.8671348152643145,-0.3581421649082025,0.3185400486731177,0.08387642594069457,1.0739878116634987,-0.5546919835096568,1.2054735693161542,0.015260766542104596,-0.40734445846658535,0.7708907949110164
290123,4.0805382632488865,-0.6806672865599527,-0.11268419011941674,-1.3050351550008468,1.1896805374888548,-0.618623663542936,-0.2239659970009292,0.6168312640626529,-0.8003206900996366,0.10101288163893987,-1.345180819134206,-0.4272235855227168
297546,2.3160868737199176,-0.1283904894319628,0.5069369650708712,-1.1851407571265773,-0.11306823874528116,-0.06906272163437109,0.5037085908947196,-0.8735274668232507,0.1308017679276674,0.16053154189175894,-0.5218562836744828,-0.3160375654884157
298253,-0.3514128777375649,-0.4539071229682689,2.3721751317791857,1.8059177392795447,-0.8805686856983787,-0.5458367938619482,-1.0171068209813066,-1.111766238081719,-1.6921130267976567,0.6718925371388819,0.0006713628615452125,1.1868474039546455
299476,-1.327870027656037,0.6819741280202493,0.8363804409537607,-0.4080845902021079,1.8274042931694034,-0.2825338324610537,0.5685530351502858,0.8528206945011163,0.09879699570389863,0.045864191173258434,-1.0938577661499929,-0.15620049436880531
